CHANNEL	UTTRANS_ID	SPEAKER_ID	PROMPT	TRANSCRIPTION
C0	G0008_0_S0388.wav	G0008		Wib sampai jumat.
C0	G0008_0_S0392.wav	G0008		Turut berduka cita ya, bu wulan.
C0	G0008_0_S0393.wav	G0008		Wib saya mulai mengungsi.
C0	G0008_0_S0394.wav	G0008		Pemilihan tanggal perayaan hari musik nasional memiliki makna tersendiri.
C0	G0008_0_S0398.wav	G0008		Banyak banyak banget.
C0	G0008_0_S0399.wav	G0008		Pas aku ambil mawar, ada dia taunya lagi ngintip.
C0	G0008_0_S0400.wav	G0008		Anak di kabupaten asmat.
C0	G0008_0_S0402.wav	G0008		Tapi kok rasanya mereka berlebihan mengarah kelewatan.
C0	G0008_0_S0403.wav	G0008		Tenang, tidak ada orang tua yang sempurna.
C0	G0008_0_S0405.wav	G0008		Dembele memegang peranan penting tottenham saat mengarungi gelaran musim.
C0	G0008_0_S0406.wav	G0008		Saya memiliki komitmen besar dengan klub ini.
C0	G0008_0_S0407.wav	G0008		Jangan khawatir ada opera mini.
C0	G0008_0_S0408.wav	G0008		Kurang tepat momentumnya.
C0	G0008_0_S0409.wav	G0008		Saya senang dengan filosofi sarri.
C0	G0008_0_S0410.wav	G0008		Saya kira tidak melihat birokrasinya ya.
C0	G0008_0_S0411.wav	G0008		Enggak ada pengalihan rute kereta api.
C0	G0008_0_S0412.wav	G0008		Yud itu sudah lulus dari ui.
C0	G0008_0_S0415.wav	G0008		Dia harus terima yang sama.
C0	G0008_0_S0416.wav	G0008		Eh apa apaan ni?
C0	G0008_0_S0417.wav	G0008		Chester united memiliki pertahanan kukuh musim ini.
C0	G0008_0_S0418.wav	G0008		Penduduk tetapi tidak memiliki bangsal bersalin.
C0	G0008_0_S0419.wav	G0008		Saya ingatkan betul, jangan sampai terlambat membayar honor petugas di lapangan.
C0	G0008_0_S0420.wav	G0008		Terima kasih telah memberi kami kabar terbaru darimu.
C0	G0008_0_S0421.wav	G0008		Ya lumayan banyak.
C0	G0008_0_S0423.wav	G0008		Ada perubahan format debat.
C0	G0008_0_S0424.wav	G0008		Kita berbangga sekali sudah punya buku ini.
C0	G0008_0_S0425.wav	G0008		Kongres itu seru tapi menimbulkan dilema memikirkan jawa.
C0	G0008_0_S0428.wav	G0008		Beri pasangan anda pijatan.
C0	G0008_0_S0432.wav	G0008		Negara bagian mana yang menentang?
C0	G0008_0_S0433.wav	G0008		Semua mantan suami saya juga saya bantu kok.
C0	G0008_0_S0434.wav	G0008		Orang ketiga perempuan itu paksain.
C0	G0008_0_S0435.wav	G0008		Api pertama kali dilaporkan muncul pada minggu siang.
C0	G0008_0_S0436.wav	G0008		Terima kasih atas dukungannya.
C0	G0008_0_S0437.wav	G0008		Perempuan itu berada.
C0	G0008_0_S0438.wav	G0008		Jombang tidak ada kata terlambat untuk belajar.
C0	G0008_0_S0439.wav	G0008		Berikut lokasi takbir dikelilingi di lima wilayah ibu kota.
C0	G0008_0_S0440.wav	G0008		Bukan imbauan tapi perintah.
C0	G0008_0_S0442.wav	G0008		Ya dia sering gitu, bilang beri uang ke patrialis.
C0	G0008_0_S0443.wav	G0008		Kami saling berbagi pengalaman.
C0	G0008_0_S0444.wav	G0008		Ingat, dasar dari haters itu adalah sirik dengki di hati.
C0	G0008_0_S0445.wav	G0008		Tentunya harus sesuai aturan tiga hari minimal.
C0	G0008_0_S0446.wav	G0008		Sesuaikan rencana anda dan pelajari dari kesalahan anda.
C0	G0008_0_S0448.wav	G0008		Namun adele terlihat tidak peduli.
C0	G0008_0_S0449.wav	G0008		Saya menyukai pemain seperti mereka.
C0	G0008_0_S0450.wav	G0008		Kelahiran anak kedua iko dan audy itu pastinya sangat membahagiakan.
C0	G0008_0_S0452.wav	G0008		Neymar takkan ke klub lain.
C0	G0008_0_S0453.wav	G0008		Ada sekira lima juta lulusan smk yang menganggur.
C0	G0008_0_S0454.wav	G0008		Pemilih laki laki.
C0	G0008_0_S0455.wav	G0008		Dia mengingatkan anda bagaimana cara melakukannya.
C0	G0008_0_S0456.wav	G0008		Kami menciptakan banyak peluang di babak pertama.
C0	G0008_0_S0457.wav	G0008		Yang datang ke sini, keluarga besar almarhum.
C0	G0008_0_S0459.wav	G0008		Memang ada kegiatan tim di lapangan.
C0	G0008_0_S0461.wav	G0008		Best film editing.
C0	G0008_0_S0462.wav	G0008		Saya sudah mengetahuinya sebelum datang ke inggris.
C0	G0008_0_S0463.wav	G0008		Foto okezone mewan haqulana.
C0	G0008_0_S0464.wav	G0008		Dan yang terpenting, tidak diragukan lagi perannya di ruang ganti.
C0	G0008_0_S0465.wav	G0008		Kesan pertama saya, pelatih luis milla memang sangat disiplin.
C0	G0008_0_S0466.wav	G0008		Kamu bisa memberitahuku.
C0	G0008_0_S0467.wav	G0008		Tidak sembuh, dia harus penyembuhan seperti menguatkan lagi ototnya.
C0	G0008_0_S0468.wav	G0008		Saya juga enggak kenal dia, dia juga enggak kenal saya.
C0	G0008_0_S0469.wav	G0008		Saya dulu komisaris pt post.
C0	G0008_0_S0470.wav	G0008		Ada, ada harus di psikologi.
C0	G0008_0_S0471.wav	G0008		Rupanya ada seekor domba yang terperangkap di dasar lubang.
C0	G0008_0_S0473.wav	G0008		Saya ingin jelaskan begini.
C0	G0008_0_S0474.wav	G0008		Rutin behubungan seks di pagi hari.
C0	G0008_0_S0475.wav	G0008		Sampai pukul.
C0	G0008_0_S0476.wav	G0008		Konsepnya sangat membumi, mengedepankan konsep berkesinambungan.
C0	G0008_0_S0478.wav	G0008		Ada sekitar lebih hp di sana.
C0	G0008_0_S0479.wav	G0008		Biasanya kalau terkena antraks, hidung sapi tidak keluar lendir.
C0	G0008_0_S0480.wav	G0008		Orang kabupaten serang.
C0	G0008_0_S0482.wav	G0008		Sedangkan di kubu persela ada nama marcio nascmento rozario.
C0	G0008_0_S0483.wav	G0008		Banyak orang menuduh, kami tak bela orang miskin nelayan.
C0	G0008_0_S0484.wav	G0008		Gr paprika hijau diiris kecil.
C0	G0008_0_S0487.wav	G0008		Iya kami sudah menyiapkan kue.
C0	G0008_0_S0489.wav	G0008		Warna keberuntungan hitam, putih hindari warna merah.
C0	G0008_0_S0490.wav	G0008		Bagi intan, segala profesi caisar harus selalu didukung.
C0	G0008_0_S0494.wav	G0008		Hari berikutnya, abdulrahman berusaha melakukannya lagi.
C0	G0008_0_S0495.wav	G0008		Makasih semua teman teman.
C0	G0008_0_S0496.wav	G0008		Saya mohon maaf tidak ketahui, jawab setnov.
C0	G0008_0_S0497.wav	G0008		Saya mending jago myanmar.
C0	G0111_0_S0001.wav	G0111		Tadi saya telepon kakak ipar saya.
C0	G0111_0_S0003.wav	G0111		Ujian juga datang dari rossa.
C0	G0111_0_S0004.wav	G0111		Ramos gagal buat pertahanan madrid kukuh.
C0	G0111_0_S0006.wav	G0111		Enggak ada tim favorit.
C0	G0111_0_S0008.wav	G0111		Dia dihadirkan di westminster magistrates court london, hari jumat.
C0	G0111_0_S0009.wav	G0111		Agro wisata gunung mas.
C0	G0111_0_S0010.wav	G0111		Kami akan melakoni laga semifinal liga champions di depan.
C0	G0111_0_S0011.wav	G0111		Baca juga, lagi festival banteng di spanyol makan korban.
C0	G0111_0_S0014.wav	G0111		Insya allah dia sudah sering banget konsultasi.
C0	G0111_0_S0015.wav	G0111		Saya orangnya susah untuk jatuh hati sama orang.
C0	G0111_0_S0016.wav	G0111		Saya tidak ingin dianggap bersih sendirian.
C0	G0111_0_S0017.wav	G0111		Tiket sisanya masih.
C0	G0111_0_S0018.wav	G0111		Saya mendedikasikan pencapaian individu ini, kepada tim.
C0	G0111_0_S0019.wav	G0111		Saya kenal dengan semua paslo, baik yang kota ataupun provinsi.
C0	G0111_0_S0021.wav	G0111		Di sini ada sekira rumah.
C0	G0111_0_S0022.wav	G0111		Sebenarnya bisa halus, kadang kadang dia ambil tinggi.
C0	G0111_0_S0024.wav	G0111		Penampilan zidane di musim pertamanya memang sangat sensasional.
C0	G0111_0_S0027.wav	G0111		Jangan pernah berbohong kepada rakyat.
C0	G0111_0_S0028.wav	G0111		Ca tegas tolak reklamasi sandiaga, kami membawa mandat warga jakarta.
C0	G0111_0_S0029.wav	G0111		Ya sudah aku anggapinnya biasa aja.
C0	G0111_0_S0030.wav	G0111		Karakter kedua adalah reporter licik bernama bruce.
C0	G0111_0_S0031.wav	G0111		Polres tangerang selatan foto hambali okezone.
C0	G0111_0_S0032.wav	G0111		Kita belajar sejarah tapi tidak pernah belajar dari sejarah.
C0	G0111_0_S0033.wav	G0111		Bahagia adalah sebuah pilihan.
C0	G0111_0_S0034.wav	G0111		Ada gelombang pertama, enam orang terpidana mati dieksekusi.
C0	G0111_0_S0035.wav	G0111		Di cengkareng saya baru nyampe jam.
C0	G0111_0_S0036.wav	G0111		Saya pikir, selalu penting untuk memiliki itu.
C0	G0111_0_S0037.wav	G0111		Reaksi penoton benar benar antusias banget.
C0	G0111_0_S0038.wav	G0111		Aku seorang yahudi.
C0	G0111_0_S0042.wav	G0111		Berapa kerugian masih dihitung.
C0	G0111_0_S0043.wav	G0111		Saya tahu kenapa sevilla sangat marah.
C0	G0111_0_S0045.wav	G0111		Saya cuma mau bilang keluarga baik baik.
C0	G0111_0_S0046.wav	G0111		Fasilitas yang saya lihat di sini sungguh luar biasa.
C0	G0111_0_S0048.wav	G0111		Nama berikutnya adalah samuel eto o.
C0	G0111_0_S0049.wav	G0111		Aku ingin keluarga dekat semua.
C0	G0111_0_S0051.wav	G0111		Surganya makanan.
C0	G0111_0_S0052.wav	G0111		Bodyguard ugal ugalan merupakan film bergenre komedi.
C0	G0111_0_S0053.wav	G0111		Tidak sampai di situ, kelebihan courtois ketimbang alisson.
C0	G0111_0_S0054.wav	G0111		Ichu tampil gemilang di liga inggris.
C0	G0111_0_S0056.wav	G0111		Itu ada tanggung jawabnya rektor.
C0	G0111_0_S0057.wav	G0111		Los angeles, pagelaran oscar sudah ada di depan mata.
C0	G0111_0_S0058.wav	G0111		Saya menyerahkan sepenuhnya penanganan kasus ini kepada kpk.
C0	G0111_0_S0059.wav	G0111		Apakah unsur unsurnya itu, sudah masuk atau belum?
C0	G0111_0_S0061.wav	G0111		Saya akan mengirimkan pesan semoga beruntung kepada hugo lloris.
C0	G0111_0_S0062.wav	G0111		Polisi juga mengamankan orang yang terlibat kasus premanisme.
C0	G0111_0_S0063.wav	G0111		Mereka mengungsi di balai budaya, ida i dewa agungistri kanya, terangnya.
C0	G0111_0_S0064.wav	G0111		Wib saat kegiatan belajar mengajar berlangsung di sekolah tersebut.
C0	G0111_0_S0065.wav	G0111		Kita bersyukur sekali ya.
C0	G0111_0_S0067.wav	G0111		Saya tidak akan membuktikan apa pun.
C0	G0111_0_S0068.wav	G0111		Berjalannya untuk butik sudah enam bulan.
C0	G0111_0_S0069.wav	G0111		Kalau gue, kalian sudah tahu lah ya.
C0	G0111_0_S0070.wav	G0111		Ada januari.
C0	G0111_0_S0071.wav	G0111		Ibu meninggal hari jumat januari lalu.
C0	G0111_0_S0072.wav	G0111		Pasang video di youtube.
C0	G0111_0_S0073.wav	G0111		Anak bayi yang sebentar lagi umurnya tahun.
C0	G0111_0_S0076.wav	G0111		Kami akan bantu bagaimana target.
C0	G0111_0_S0077.wav	G0111		Kalau mampu calonkan diri kalian.
C0	G0111_0_S0081.wav	G0111		Aku masih tinggal di pim ya, pondok indah mertua.
C0	G0111_0_S0085.wav	G0111		Anak saya enggak salah kok.
C0	G0111_0_S0087.wav	G0111		Di dua tempat ibadah tidak ada indikasi pelanggaran.
C0	G0111_0_S0088.wav	G0111		Orang layak diputihkan.
C0	G0111_0_S0089.wav	G0111		Ibu eni saya deket, pak kotjo saya deket.
C0	G0111_0_S0091.wav	G0111		Keputusan kapolda sejak belum pernah dicabut.
C0	G0111_0_S0092.wav	G0111		Umumnya, para perokok punya warna bibir gelap.
C0	G0111_0_S0094.wav	G0111		Dia kemudian dikenai denda sekira ribu yen.
C0	G0111_0_S0095.wav	G0111		Bahas belum apa apa kekuasaannya sudah dikuliti pada oktober.
C0	G0111_0_S0096.wav	G0111		Orang yang mana terdiri dari pmdn sebanyak.
C0	G0111_0_S0097.wav	G0111		Tadi saya tanya pak bupati, biasanya panen sekali.
C0	G0111_0_S0098.wav	G0111		Bukan syantiknya, tapi semua.
C0	G0111_0_S0100.wav	G0111		Terakhir, molly shannon juga turut mengucapkan rasa bela sungkawanya.
C0	G0111_0_S0103.wav	G0111		Bagi saya, ini adalah final untuk liga inggris.
C0	G0111_0_S0104.wav	G0111		Isi buah.
C0	G0111_0_S0105.wav	G0111		Kamu pasti pernah mengangguk saat mendengarkan pewawancara menjelaskan.
C0	G0111_0_S0108.wav	G0111		Kalau mengandalkan upaya penyembuhan, ya repot dan mahal.
C0	G0111_0_S0109.wav	G0111		Kecelakaan di pondok indah.
C0	G0111_0_S0110.wav	G0111		Saya tidak paham dengan apa yang dikatakan itu.
C0	G0111_0_S0111.wav	G0111		Sudah saya beri persetujuan kepada bulog yang kerbau.
C0	G0111_0_S0113.wav	G0111		Ia menambahkan, saya akan berpesta malam ini.
C0	G0111_0_S0114.wav	G0111		Saya rasa film ini tidak akan bikin bosan.
C0	G0111_0_S0115.wav	G0111		Jangan tepuk tangan, ini masih ada hari.
C0	G0111_0_S0116.wav	G0111		Saya dari pagi sampai sekarang enggak ada apapun.
C0	G0111_0_S0117.wav	G0111		Saya sangat nyesal, kalau dibilang saya beribu ribu nyesal ini.
C0	G0111_0_S0118.wav	G0111		Dilan itu, dia lebih banyak komunikasi sama penulisnya ama pidi baiq.
C0	G0111_0_S0121.wav	G0111		Dia itu paling mengerti kebutuhan pakaian aku.
C0	G0111_0_S0122.wav	G0111		Dia enggak marah kok, biasa aja.
C0	G0111_0_S0123.wav	G0111		Kalau rumah murah, tidak bisa saya rasa.
C0	G0111_0_S0124.wav	G0111		Pindah tempat sementara, tidak kami beritahu.
C0	G0111_0_S0125.wav	G0111		Berlatihlah terus dan cintai apa yang kalian lakukan.
C0	G0111_0_S0126.wav	G0111		Sudah senang sama keluarga sama cucu.
C0	G0111_0_S0127.wav	G0111		Aku sangat merasa terhormat berada di antara kalian.
C0	G0111_0_S0128.wav	G0111		Sering saya sampaikan, bahwa peran pkk itu sangatlah penting.
C0	G0111_0_S0134.wav	G0111		Bli pasek g underscore paseksuardika, sahabat saya harap tenang.
C0	G0111_0_S0138.wav	G0111		Artinya selama enam bulan ke depan.
C0	G0111_0_S0139.wav	G0111		Coklat, oranye, merah.
C0	G0111_0_S0140.wav	G0111		Saya langsung excited.
C0	G0111_0_S0142.wav	G0111		Baca juga, wanita paruh baya tewas tersambar ka.
C0	G0111_0_S0144.wav	G0111		Bertambah umur, adalah sebuah fenomena yg indah.
C0	G0111_0_S0145.wav	G0111		Skriniar di incar madrid.
C0	G0111_0_S0146.wav	G0111		Hari pernikahan pangeran harry dan meghan markle sudah di depan mata.
C0	G0111_0_S0147.wav	G0111		Tingkah jodie selalu mengundang gelak tawa para juri.
C0	G0111_0_S0148.wav	G0111		Saya enggak bisa komentar soal itu.
C0	G0111_0_S0149.wav	G0111		N golo sempat bermain untuk klub saya leicester city.
C0	G0111_0_S0150.wav	G0111		Dari segi regulasi, kami cabut yang tidak menguntungkan petani.
C0	G0111_0_S0151.wav	G0111		Apakah anda keberatan dengan kondisi tersebut? sama sekali tidak.
C0	G0111_0_S0152.wav	G0111		Tadi malam, persis tadi malam, saya mimpi.
C0	G0111_0_S0153.wav	G0111		Itu dimungkinkan, tapi selama ini belum pernah kita terapkan.
C0	G0111_0_S0154.wav	G0111		Mereka bisa menggunakan semua perangkat di rumah kami.
C0	G0111_0_S0158.wav	G0111		Ya, karena cocok saja lah.
C0	G0111_0_S0162.wav	G0111		Saya bertanya kepada wasit, mengapa dia mengubah keputusan ini.
C0	G0111_0_S0164.wav	G0111		Tentu saja, salah adalah pemain terbaik di dunia.
C0	G0111_0_S0165.wav	G0111		Menit berbanding.
C0	G0111_0_S0166.wav	G0111		Terekam di ingatan.
C0	G0111_0_S0167.wav	G0111		Saya mempunyai angan sangan, seluruh jakarta mengadakan bazar murah.
C0	G0111_0_S0168.wav	G0111		Saya dengar kan, itu katanya ada orang gila.
C0	G0111_0_S0169.wav	G0111		Saya ingin bermain secara reguler.
C0	G0111_0_S0170.wav	G0111		Ya, seperti itu biasanya.
C0	G0111_0_S0172.wav	G0111		Meningkatkan kesuburan pria.
C0	G0111_0_S0173.wav	G0111		Kehidupan leah selama di dubai, diperlihatkan di episode.
C0	G0111_0_S0176.wav	G0111		Aku kemarin baru diajarin naik sling.
C0	G0111_0_S0177.wav	G0111		Ketemu yah, kita udah lama engga pernah ketemu.
C0	G0111_0_S0178.wav	G0111		Hari ini ada kakak yang kita fogging.
C0	G0111_0_S0179.wav	G0111		Saya pertama butuh persen, saya enggak punya partai.
C0	G0111_0_S0180.wav	G0111		Tulis raffi di instagram.
C0	G0111_0_S0181.wav	G0111		Kita juga tiap enam bulan, cek progres smelter.
C0	G0111_0_S0182.wav	G0111		Hari ini kita dapat masukan.
C0	G0111_0_S0183.wav	G0111		Taman cattleya terbilang sangat lengkap.
C0	G0111_0_S0184.wav	G0111		Korban dirawat di rumah sakit rahmahusada jalan parang tritis bantul.
C0	G0111_0_S0185.wav	G0111		Foto trip advisor.
C0	G0111_0_S0186.wav	G0111		Tersangka ajt, juga sempat terkena tembakan di kaki sebelah kanannya.
C0	G0111_0_S0187.wav	G0111		Saya bilang jaga kesehatan dan be happy, tutupnya.
C0	G0111_0_S0190.wav	G0111		Saya harapkan tidak, karena tidak ada urgensi, tutupnya.
C0	G0111_0_S0191.wav	G0111		Nu, jangan sampai ketinggalan teknologi.
C0	G0111_0_S0192.wav	G0111		Wah dia mabuk sekali.
C0	G0111_0_S0194.wav	G0111		Semua persyaratan sudah mereka penuhi.
C0	G0111_0_S0195.wav	G0111		Manjakan punggungnya.
C0	G0111_0_S0196.wav	G0111		Kami baru start bulan april.
C0	G0111_0_S0197.wav	G0111		Kebakarannya di lapak tumpukan kayu, gudang kayu.
C0	G0111_0_S0198.wav	G0111		Insiden itu membuat orang tua korban kaget.
C0	G0111_0_S0202.wav	G0111		Islam itu adalah rahmatan lil alaamiin.
C0	G0111_0_S0204.wav	G0111		Seperti kata duta besar, arab saudi.
C0	G0111_0_S0205.wav	G0111		Ada bekas congkelan pintu garasi, pintu kayu dan tralis.
C0	G0111_0_S0206.wav	G0111		Tiga tahun yang lalu, dia kena sesuatu di hidung.
C0	G0111_0_S0209.wav	G0111		Ya nanti pas aku sudah pulang.
C0	G0111_0_S0210.wav	G0111		Saya hanya bisa bilang, sama adik saya nassar.
C0	G0111_0_S0211.wav	G0111		Lamborghini huracan spyder dibekali mesin v berkapasitas.
C0	G0111_0_S0213.wav	G0111		Masa berlaku sipi sampai dengan enam bulan atau sampai juni.
C0	G0111_0_S0214.wav	G0111		Ele digaet shandong dari southampton pada bursa transfer musim panas.
C0	G0111_0_S0215.wav	G0111		Ada enggak medianya seperti itu tidak.
C0	G0111_0_S0216.wav	G0111		Penolakan enggak ada.
C0	G0111_0_S0217.wav	G0111		Dia adalah penyanyi besar di indonesia.
C0	G0111_0_S0218.wav	G0111		Alhamdulilah, dia juga mau tidak ada paksaan.
C0	G0111_0_S0219.wav	G0111		Saya tidak akan mengambilnya, jika saya adalah kekasihnya.
C0	G0111_0_S0220.wav	G0111		Itu tidak ada bedanya, di sini timnas inggris.
C0	G0111_0_S0221.wav	G0111		Ini karena mereka mempercayai anda sepenuhnya.
C0	G0111_0_S0222.wav	G0111		Ada masa, di mana aku terlihat baik baik saja.
C0	G0111_0_S0224.wav	G0111		Sekarang ada cekungan.
C0	G0111_0_S0225.wav	G0111		Sudah pertandingan, dijalani barcelona di liga spanyol.
C0	G0111_0_S0226.wav	G0111		Ini luar biasa, karena saya selalu merasa didukung.
C0	G0111_0_S0227.wav	G0111		Yang saya rasain malam ini.
C0	G0111_0_S0229.wav	G0111		Anggota kita pelajari mata matanya, siapa saja di sana?
C0	G0111_0_S0230.wav	G0111		Pulau selanjutnya adalah natuna kepulauan riau.
C0	G0111_0_S0232.wav	G0111		Itu rahasia dapur lah.
C0	G0111_0_S0234.wav	G0111		Sangat menyakitkan.
C0	G0111_0_S0235.wav	G0111		Lalu pada malam harinya, cuaca cerah diselimuti awan.
C0	G0111_0_S0236.wav	G0111		Mungkin bisa menumbuhkan semangat belajar dengan cara saya.
C0	G0111_0_S0238.wav	G0111		Saya menilai seharusnya lilipaly onside.
C0	G0111_0_S0239.wav	G0111		Saya tertarik pada sebuah karya instalasi berbentuk gagang payung.
C0	G0111_0_S0240.wav	G0111		Saya ngomong sama kamu nanti, bukan kamu prioritas utama.
C0	G0111_0_S0243.wav	G0111		Walaupun kehilangan banyak followers juga enggak apa apa.
C0	G0111_0_S0244.wav	G0111		Baca juga, sejumlah polisi disebar di rumah novel baswedan.
C0	G0111_0_S0246.wav	G0111		Saya usulkan di nusakambangan saja.
C0	G0111_0_S0248.wav	G0111		Kami boleh terdiri dari beberapa organisasi advokat.
C0	G0111_0_S0249.wav	G0111		Iya sudah benar, gitu saja.
C0	G0111_0_S0250.wav	G0111		Berkas itu dinyatakan lengkap.
C0	G0111_0_S0251.wav	G0111		Orang sampai.
C0	G0111_0_S0252.wav	G0111		Lembar kertas suara telah rusak.
C0	G0111_0_S0257.wav	G0111		Market share kami persen di premium market.
C0	G0111_0_S0259.wav	G0111		Maskernya terlalu kentara, sehingga kami malah mencolok.
C0	G0111_0_S0260.wav	G0111		Lihat orang itu terbakar.
C0	G0111_0_S0261.wav	G0111		Korban datang dari arah tanjung pinang menuju kawal.
C0	G0111_0_S0263.wav	G0111		Baca juga, kim kardashian berhenti selfie.
C0	G0111_0_S0264.wav	G0111		Bagi saya juga yang muslim tidak nyaman.
C0	G0111_0_S0265.wav	G0111		Iya ada tiga orang yang sementara di bap.
C0	G0111_0_S0266.wav	G0111		Saya masih lanjut jualan setelah kejadian itu.
C0	G0111_0_S0267.wav	G0111		Enggak pakai perintah perintah.
C0	G0111_0_S0269.wav	G0111		Farid pingsan di stasiun vadodara.
C0	G0111_0_S0270.wav	G0111		Saya tahu bahwa tidak mudah untuk meninggalkan psg.
C0	G0111_0_S0272.wav	G0111		Saya itu tidak diperbolehkan untuk berduet dengan seorang lelaki.
C0	G0111_0_S0276.wav	G0111		Namun menurut melly itu tidak benar.
C0	G0111_0_S0277.wav	G0111		Polisi berapa orang, dibanding ulama ulama banyak bener.
C0	G0111_0_S0280.wav	G0111		Sedangkan tarif normal ka bandara soekarno hatta.
C0	G0111_0_S0282.wav	G0111		Lebih yang pergi ke suriah.
C0	G0111_0_S0284.wav	G0111		Tidak akan ada perjalanan udara saat yellow stone meletus.
C0	G0111_0_S0285.wav	G0111		Waktu indonesia tengah, dini hari tadi.
C0	G0111_0_S0288.wav	G0111		Zaman saya dulu, mencapai ribu bahkan ribu.
C0	G0111_0_S0290.wav	G0111		Lantas, apa kriteria cowok idaman vanesha prescilla?
C0	G0111_0_S0291.wav	G0111		Saya merasakan sekali, di jakarta ketimpangannya sangat luar biasa.
C0	G0111_0_S0292.wav	G0111		Lantas bagaimana respon adi bing slamet?
C0	G0111_0_S0293.wav	G0111		Sering kali pikiran anda menjadi kenyataan.
C0	G0111_0_S0294.wav	G0111		Bukan normalisasi, tapi naturalisasi.
C0	G0111_0_S0295.wav	G0111		Waktu indonesia tengah terhadap dua orang perempuan.
C0	G0111_0_S0297.wav	G0111		Cuma baru bawa makanan saja sih.
C0	G0111_0_S0298.wav	G0111		Jam olahraga juga bisa kamu geser.
C0	G0111_0_S0300.wav	G0111		Ada saat mendatangi rumah sakit katolik santo.
C0	G0111_0_S0301.wav	G0111		Iya benar ditawar.
C0	G0111_0_S0303.wav	G0111		Tidak mencabut dan mencolok usb sesering mungkin.
C0	G0111_0_S0304.wav	G0111		Muncul foto surat balasan dari ibu guru amel.
C0	G0111_0_S0305.wav	G0111		Sahur aku paling suka.
C0	G0111_0_S0306.wav	G0111		Ini pahit, menghadapi bab terakhir saya tanpa dia.
C0	G0111_0_S0307.wav	G0111		Ya sambil bercanda bercanda gitu sih.
C0	G0111_0_S0308.wav	G0111		Kamu juga bisa menerapkannya di rumah.
C0	G0111_0_S0309.wav	G0111		Ya, kita enggak tahu kita.
C0	G0111_0_S0311.wav	G0111		Omelet sayur pictagram.
C0	G0111_0_S0313.wav	G0111		Instagram adalah bagian dari album terbarunya bertajuk mood trbl.
C0	G0111_0_S0315.wav	G0111		Saya merasa baik dan saya ingin tinggal di spanyol.
C0	G0111_0_S0316.wav	G0111		Pada malam hari ini kita memperingati isra mi raj.
C0	G0111_0_S0318.wav	G0111		Saya belum dengar dari pemerintah palestina.
C0	G0111_0_S0321.wav	G0111		Penerbangan sama seperti musim mudik lebaran.
C0	G0111_0_S0322.wav	G0111		Sekarang sih aku sudah punya staf.
C0	G0111_0_S0323.wav	G0111		Besok habis acara gue.
C0	G0111_0_S0324.wav	G0111		Happy bday bella doa terbaik selalu buatmu.
C0	G0111_0_S0325.wav	G0111		Jumlah bintang tidak banyak.
C0	G0111_0_S0327.wav	G0111		Dengarkan mereka.
C0	G0111_0_S0329.wav	G0111		Enggak kenal sih beda main lah ya.
C0	G0111_0_S0330.wav	G0111		Ya hidup tidak ada yang tahu akan seperti apa.
C0	G0111_0_S0332.wav	G0111		Baca juga, juventus lumat sampdoria tiga gol tanpa balas.
C0	G0111_0_S0334.wav	G0111		Antusiasme warga sangat bagus.
C0	G0111_0_S0335.wav	G0111		Pemeriksaan urin ada.
C0	G0111_0_S0337.wav	G0111		Sempat ada yang nongkrong di warung saya.
C0	G0111_0_S0342.wav	G0111		Foto dewi okezone.
C0	G0111_0_S0343.wav	G0111		Tolong sebarkan.
C0	G0111_0_S0344.wav	G0111		Saat tiga dara bertemu.
C0	G0111_0_S0345.wav	G0111		Foto prakarya.
C0	G0111_0_S0349.wav	G0111		Ton tebu per hari.
C0	G0111_0_S0351.wav	G0111		Kita enggak tahu perasaan dia.
C0	G0111_0_S0353.wav	G0111		Foto naturehealthfocus.
C0	G0111_0_S0355.wav	G0111		Itu kembali ke kita.
C0	G0111_0_S0357.wav	G0111		Saya ingin membawa persib juara dan juara.
C0	G0111_0_S0358.wav	G0111		Neh rasanya mendengar semangat olih berkobar.
C0	G0111_0_S0359.wav	G0111		Wib korban pergi ke sawah.
C0	G0111_0_S0361.wav	G0111		Selanjutnya sambung barung jokowi ke rumah sakit bhayangkara.
C0	G0111_0_S0362.wav	G0111		Sebentar lagi kita akan melaksanakan pilkada.
C0	G0111_0_S0363.wav	G0111		Rapimnas saja belum selesai.
C0	G0111_0_S0364.wav	G0111		Pemandangan berbeda tentu terlihat di liga spanyol.
C0	G0111_0_S0368.wav	G0111		Kehidupan seks pernikahanmu adalah indikasi seberapa sehat pernikahanmu.
C0	G0111_0_S0369.wav	G0111		Kita semua hampir melewati setengah perjalanan di tahun.
C0	G0111_0_S0370.wav	G0111		Tapi implementasinya belum diluncurkan.
C0	G0111_0_S0371.wav	G0111		Ya ini kan kita protes tidak benar.
C0	G0111_0_S0372.wav	G0111		Foto dede okezone.
C0	G0111_0_S0374.wav	G0111		Karena saya akan mengeluarkan album baru.
C0	G0111_0_S0376.wav	G0111		Nanti pertemuan selanjutnya saya beritahu kalian ya.
C0	G0111_0_S0381.wav	G0111		Suasana antre tiket di stadion gelora delta.
C0	G0111_0_S0382.wav	G0111		Sosis dari kotoran bayi.
C0	G0111_0_S0384.wav	G0111		Melengkapi unggahannya lucinta pun menuliskan sebuah keterangan foto.
C0	G0111_0_S0386.wav	G0111		Jelas kami punya tugas besar belum selesai.
C0	G0111_0_S0391.wav	G0111		Memang benar dia dirawat di rumah sakit.
